"Pathway ID","Pathway KEGG","Reaction KEGG ID"
"97","map00627","R07668"
"97","map00627","R07697"
"97","map00627","R07700"
"97","map00627","R07706"
"97","map00627","R07727"
"97","map00627","R07730"
"97","map00627","R07734"
"97","map00627","R07828"
"97","map00627","R07829"
"97","map00627","R07831"
"97","map00627","R07832"
"97","map00627","R07833"
"97","map00627","R07835"
"97","map00627","R07836"
"97","map00627","R07837"
"97","map00627","R07838"
"97","map00627","R09270"
"97","map00627","R09271"
"97","map00627","R09272"
"97","map00627","R09273"
"97","map00627","R09274"
"97","map00627","R09275"
"97","map00627","R09276"
"97","map00627","R09277"
"97","map00627","R09278"
"97","map00627","R09284"
"97","map00627","R09285"
"97","map00627","R09287"
"97","map00627","R09288"
"97","map00627","R09565"
"97","map00627","R10136"
"98","map00630","R00009"
"98","map00630","R00013"
"98","map00630","R00021"
"98","map00630","R00238"
"98","map00630","R00253"
"98","map00630","R00273"
"98","map00630","R00339"
"98","map00630","R00342"
"98","map00630","R00351"
"98","map00630","R00372"
"98","map00630","R00465"
"98","map00630","R00466"
"98","map00630","R00468"
"98","map00630","R00470"
"98","map00630","R00472"
"98","map00630","R00473"
"98","map00630","R00474"
"98","map00630","R00475"
"98","map00630","R00476"
"98","map00630","R00477"
"98","map00630","R00479"
"98","map00630","R00518"
"98","map00630","R00519"
"98","map00630","R00521"
"98","map00630","R00522"
"98","map00630","R00524"
"98","map00630","R00525"
"98","map00630","R00526"
"98","map00630","R00588"
"98","map00630","R00653"
"98","map00630","R00717"
"98","map00630","R00833"
"98","map00630","R00934"
"98","map00630","R00944"
"98","map00630","R00945"
"98","map00630","R01180"
"98","map00630","R01221"
"98","map00630","R01256"
"98","map00630","R01325"
"98","map00630","R01333"
"98","map00630","R01334"
"98","map00630","R01388"
"98","map00630","R01390"
"98","map00630","R01392"
"98","map00630","R01393"
"98","map00630","R01394"
"98","map00630","R01514"
"98","map00630","R01558"
"98","map00630","R01559"
"98","map00630","R01745"
"98","map00630","R01747"
"98","map00630","R01749"
"98","map00630","R01750"
"98","map00630","R01781"
"98","map00630","R01859"
"98","map00630","R01900"
"98","map00630","R01908"
"98","map00630","R01959"
"98","map00630","R01977"
"98","map00630","R02509"
"98","map00630","R02544"
"98","map00630","R02545"
"98","map00630","R02546"
"98","map00630","R02547"
"98","map00630","R02765"
"98","map00630","R03027"
"98","map00630","R03040"
"98","map00630","R03127"
"98","map00630","R03128"
"98","map00630","R03140"
"98","map00630","R03146"
"98","map00630","R05076"
"98","map00630","R06180"
"98","map00630","R09291"
"98","map00630","R09292"
"98","map00630","R09293"
"98","map00630","R09979"
"99","map00633","R08014"
"99","map00633","R08015"
"99","map00633","R08016"
"99","map00633","R08017"
"99","map00633","R08018"
"99","map00633","R08019"
"99","map00633","R08020"
"99","map00633","R08027"
"99","map00633","R08030"
"99","map00633","R08033"
"99","map00633","R08034"
"99","map00633","R08035"
"99","map00633","R08036"
"99","map00633","R08037"
"99","map00633","R08038"
"99","map00633","R08040"
"99","map00633","R08041"
"99","map00633","R08042"
"99","map00633","R08043"
"99","map00633","R08044"
"99","map00633","R08045"
"99","map00633","R08046"
"99","map00633","R08047"
"99","map00633","R08048"
"99","map00633","R08049"
"99","map00633","R09230"
"99","map00633","R09231"
"99","map00633","R09232"
"99","map00633","R09233"
"99","map00633","R09234"
"99","map00633","R09235"
"99","map00633","R09236"
"99","map00633","R09237"
"99","map00633","R09238"
"99","map00633","R09240"
"99","map00633","R09241"
"99","map00633","R09242"
"99","map00633","R09243"
"100","map00640","R00233"
"100","map00640","R00238"
"100","map00640","R00353"
"100","map00640","R00405"
"100","map00640","R00409"
"100","map00640","R00432"
"100","map00640","R00705"
"100","map00640","R00706"
"100","map00640","R00740"
"100","map00640","R00742"
"100","map00640","R00743"
"100","map00640","R00744"
"100","map00640","R00833"
"100","map00640","R00907"
"100","map00640","R00908"
"100","map00640","R00914"
"100","map00640","R00920"
"100","map00640","R00921"
"100","map00640","R00923"
"100","map00640","R00926"
"100","map00640","R00928"
"100","map00640","R00930"
"100","map00640","R00931"
"100","map00640","R00935"
"100","map00640","R00993"
"100","map00640","R00997"
"100","map00640","R01000"
"100","map00640","R01016"
"100","map00640","R01199"
"100","map00640","R01353"
"100","map00640","R01354"
"100","map00640","R01359"
"100","map00640","R01366"
"100","map00640","R01449"
"100","map00640","R01550"
"100","map00640","R01608"
"100","map00640","R01611"
"100","map00640","R01859"
"100","map00640","R02257"
"100","map00640","R02260"
"100","map00640","R02376"
"100","map00640","R02377"
"100","map00640","R02528"
"100","map00640","R02764"
"100","map00640","R02765"
"100","map00640","R02963"
"100","map00640","R03045"
"100","map00640","R03046"
"100","map00640","R03158"
"100","map00640","R03381"
"100","map00640","R03872"
"100","map00640","R04424"
"100","map00640","R04425"
"100","map00640","R04432"
"100","map00640","R04919"
"100","map00640","R06987"
"100","map00640","R09097"
"100","map00640","R10702"
"100","map00640","R10703"
"100","map00640","R10704"
"100","map00640","R10705"
"100","map00640","R10715"
"100","map00640","R10717"
"100","map00640","R10718"
"101","map00642","R05313"
"101","map00642","R05352"
"101","map00642","R05366"
"101","map00642","R05416"
"101","map00642","R05424"
"101","map00642","R05425"
"101","map00642","R05426"
"101","map00642","R05427"
"101","map00642","R05440"
"101","map00642","R05452"
"101","map00642","R05453"
"101","map00642","R05506"
"101","map00642","R05745"
"102","map00643","R01364"
"102","map00643","R02517"
"102","map00643","R02519"
"102","map00643","R02536"
"102","map00643","R02540"
"102","map00643","R02963"
"102","map00643","R03181"
"102","map00643","R05354"
"102","map00643","R05358"
"102","map00643","R05362"
"102","map00643","R05379"
"102","map00643","R05404"
"102","map00643","R05417"
"102","map00643","R05450"
"102","map00643","R05487"
"102","map00643","R05488"
"102","map00643","R05508"
"102","map00643","R05509"
"102","map00643","R05551"
"102","map00643","R07638"
"102","map00643","R07854"
"102","map00643","R07855"
"102","map00643","R10697"
"103","map00650","R00048"
"103","map00650","R00212"
"103","map00650","R00215"
"103","map00650","R00226"
"103","map00650","R00238"
"103","map00650","R00261"
"103","map00650","R00410"
"103","map00650","R00713"
"103","map00650","R00714"
"103","map00650","R01087"
"103","map00650","R01171"
"103","map00650","R01172"
"103","map00650","R01173"
"103","map00650","R01174"
"103","map00650","R01175"
"103","map00650","R01176"
"103","map00650","R01179"
"103","map00650","R01196"
"103","map00650","R01357"
"103","map00650","R01358"
"103","map00650","R01360"
"103","map00650","R01361"
"103","map00650","R01367"
"103","map00650","R01644"
"103","map00650","R01648"
"103","map00650","R01688"
"103","map00650","R01975"
"103","map00650","R01976"
"103","map00650","R01977"
"103","map00650","R01978"
"103","map00650","R02164"
"103","map00650","R02419"
"103","map00650","R02855"
"103","map00650","R02946"
"103","map00650","R02948"
"103","map00650","R02949"
"103","map00650","R03026"
"103","map00650","R03027"
"103","map00650","R03028"
"103","map00650","R03031"
"103","map00650","R03276"
"103","map00650","R03534"
"103","map00650","R03544"
"103","map00650","R03545"
"103","map00650","R03707"
"103","map00650","R03937"
"103","map00650","R04000"
"103","map00650","R04254"
"103","map00650","R05118"
"103","map00650","R05119"
"103","map00650","R05120"
"103","map00650","R05121"
"103","map00650","R05336"
"103","map00650","R09078"
"103","map00650","R09280"
"103","map00650","R09281"
"103","map00650","R09738"
"103","map00650","R10178"
"103","map00650","R10343"
"103","map00650","R10504"
"103","map00650","R10505"
"103","map00650","R10506"
"103","map00650","R10782"
"104","map00660","R00008"
"104","map00660","R00226"
"104","map00660","R00237"
"104","map00660","R00262"
"104","map00660","R00325"
"104","map00660","R00932"
"104","map00660","R00934"
"104","map00660","R00993"
"104","map00660","R00994"
"104","map00660","R00995"
"104","map00660","R02243"
"104","map00660","R02404"
"104","map00660","R02407"
"104","map00660","R02491"
"104","map00660","R02711"
"104","map00660","R02712"
"104","map00660","R02713"
"104","map00660","R02948"
"104","map00660","R03153"
"104","map00660","R03154"
"104","map00660","R03693"
"104","map00660","R03694"
"104","map00660","R03695"
"104","map00660","R03696"
"104","map00660","R03896"
"104","map00660","R03897"
"104","map00660","R03898"
"104","map00660","R03995"
"104","map00660","R04269"
"104","map00660","R05076"
"104","map00660","R05077"
"104","map00660","R05078"
"104","map00660","R05079"
"105","map00670","R00936"
"105","map00670","R00937"
"105","map00670","R00939"
"105","map00670","R00940"
"105","map00670","R00941"
"105","map00670","R00943"
"105","map00670","R00944"
"105","map00670","R00945"
"105","map00670","R00946"
"105","map00670","R01217"
"105","map00670","R01218"
"105","map00670","R01220"
"105","map00670","R01224"
"105","map00670","R01225"
"105","map00670","R01655"
"105","map00670","R01669"
"105","map00670","R02101"
"105","map00670","R02235"
"105","map00670","R02236"
"105","map00670","R02287"
"105","map00670","R02300"
"105","map00670","R02301"
"105","map00670","R02302"
"105","map00670","R02573"
"105","map00670","R02729"
"105","map00670","R03189"
"105","map00670","R03940"
"105","map00670","R04125"
"105","map00670","R04325"
"105","map00670","R04326"
"105","map00670","R04560"
"105","map00670","R06613"
"105","map00670","R07168"
"106","map00680","R00134"
"106","map00680","R00199"
"106","map00680","R00230"
"106","map00680","R00235"
"106","map00680","R00296"
"106","map00680","R00315"
"106","map00680","R00342"
"106","map00680","R00345"
"106","map00680","R00473"
"106","map00680","R00519"
"106","map00680","R00527"
"106","map00680","R00582"
"106","map00680","R00588"
"106","map00680","R00604"
"106","map00680","R00605"
"106","map00680","R00606"
"106","map00680","R00608"
"106","map00680","R00609"
"106","map00680","R00614"
"106","map00680","R00658"
"106","map00680","R00756"
"106","map00680","R00762"
"106","map00680","R00945"
"106","map00680","R01011"
"106","map00680","R01068"
"106","map00680","R01142"
"106","map00680","R01146"
"106","map00680","R01196"
"106","map00680","R01256"
"106","map00680","R01388"
"106","map00680","R01440"
"106","map00680","R01513"
"106","map00680","R01518"
"106","map00680","R01586"
"106","map00680","R01588"
"106","map00680","R02511"
"106","map00680","R02512"
"106","map00680","R02560"
"106","map00680","R03015"
"106","map00680","R03025"
"106","map00680","R03390"
"106","map00680","R03464"
"106","map00680","R04173"
"106","map00680","R04347"
"106","map00680","R04455"
"106","map00680","R04456"
"106","map00680","R04464"
"106","map00680","R04540"
"106","map00680","R04541"
"106","map00680","R05338"
"106","map00680","R05339"
"106","map00680","R05623"
"106","map00680","R05774"
"106","map00680","R05789"
"106","map00680","R06982"
"106","map00680","R06983"
"106","map00680","R07136"
"106","map00680","R07157"
"106","map00680","R07476"
"106","map00680","R08058"
"106","map00680","R08059"
"106","map00680","R08060"
"106","map00680","R08214"
"106","map00680","R08215"
"106","map00680","R08217"
"106","map00680","R08323"
"106","map00680","R08328"
"106","map00680","R08331"
"106","map00680","R08332"
"106","map00680","R08572"
"106","map00680","R09096"
"106","map00680","R09098"
"106","map00680","R09099"
"106","map00680","R09124"
"106","map00680","R09153"
"106","map00680","R09396"
"106","map00680","R09397"
"106","map00680","R09398"
"106","map00680","R09399"
"106","map00680","R09400"
"106","map00680","R09401"
"106","map00680","R09518"
"106","map00680","R09998"
"106","map00680","R09999"
"106","map00680","R10392"
"106","map00680","R10393"
"106","map00680","R10395"
"106","map00680","R10396"
"106","map00680","R10397"
"107","map00710","R00024"
"107","map00710","R00206"
"107","map00710","R00214"
"107","map00710","R00216"
"107","map00710","R00258"
"107","map00710","R00341"
"107","map00710","R00342"
"107","map00710","R00343"
"107","map00710","R00345"
"107","map00710","R00355"
"107","map00710","R00761"
"107","map00710","R00762"
"107","map00710","R01015"
"107","map00710","R01056"
"107","map00710","R01061"
"107","map00710","R01063"
"107","map00710","R01067"
"107","map00710","R01068"
"107","map00710","R01512"
"107","map00710","R01523"
"107","map00710","R01529"
"107","map00710","R01621"
"107","map00710","R01641"
"107","map00710","R01829"
"107","map00710","R01844"
"107","map00710","R01845"
"108","map00720","R00134"
"108","map00720","R00199"
"108","map00720","R00206"
"108","map00720","R00230"
"108","map00720","R00235"
"108","map00720","R00237"
"108","map00720","R00238"
"108","map00720","R00267"
"108","map00720","R00315"
"108","map00720","R00342"
"108","map00720","R00344"
"108","map00720","R00345"
"108","map00720","R00352"
"108","map00720","R00354"
"108","map00720","R00402"
"108","map00720","R00405"
"108","map00720","R00406"
"108","map00720","R00473"
"108","map00720","R00740"
"108","map00720","R00742"
"108","map00720","R00833"
"108","map00720","R00919"
"108","map00720","R00934"
"108","map00720","R00943"
"108","map00720","R01082"
"108","map00720","R01196"
"108","map00720","R01197"
"108","map00720","R01220"
"108","map00720","R01322"
"108","map00720","R01325"
"108","map00720","R01655"
"108","map00720","R01859"
"108","map00720","R01900"
"108","map00720","R01975"
"108","map00720","R02164"
"108","map00720","R02289"
"108","map00720","R02765"
"108","map00720","R03026"
"108","map00720","R03045"
"108","map00720","R03157"
"108","map00720","R05076"
"108","map00720","R07157"
"108","map00720","R07168"
"108","map00720","R09279"
"108","map00720","R09280"
"108","map00720","R09281"
"108","map00720","R09282"
"108","map00720","R09283"
"108","map00720","R09286"
"108","map00720","R09289"
"108","map00720","R10243"
"108","map00720","R10660"
"108","map00720","R10758"
"108","map00720","R10782"
"108","map00720","R10866"
"109","map00730","R00033"
"109","map00730","R00072"
"109","map00730","R00615"
"109","map00730","R00616"
"109","map00730","R00617"
"109","map00730","R00618"
"109","map00730","R00619"
"109","map00730","R02133"
"109","map00730","R02134"
"109","map00730","R02135"
"109","map00730","R02863"
"109","map00730","R03223"
"109","map00730","R03471"
"109","map00730","R03472"
"109","map00730","R04448"
"109","map00730","R04509"
"109","map00730","R05636"
"109","map00730","R07459"
"109","map00730","R07460"
"109","map00730","R07461"
"109","map00730","R07463"
"109","map00730","R09977"
"109","map00730","R10246"
"109","map00730","R10247"
"109","map00730","R10685"
"109","map00730","R10686"
"109","map00730","R10711"
"109","map00730","R10712"
"110","map00740","R00066"
"110","map00740","R00160"
"110","map00740","R00161"
"110","map00740","R00425"
"110","map00740","R00548"
"110","map00740","R00549"
"110","map00740","R01732"
"110","map00740","R02363"
"110","map00740","R03458"
"110","map00740","R03459"
"110","map00740","R04457"
"110","map00740","R04458"
"110","map00740","R05705"
"110","map00740","R05706"
"110","map00740","R07280"
"110","map00740","R07281"
"110","map00740","R07306"
"110","map00740","R08574"
"110","map00740","R09083"
"110","map00740","R09374"
"110","map00740","R09375"
"110","map00740","R09376"
"110","map00740","R09377"
"110","map00740","R09520"
"111","map00750","R00173"
"111","map00750","R00174"
"111","map00750","R00277"
"111","map00750","R00278"
"111","map00750","R01580"
"111","map00750","R01649"
"111","map00750","R01707"
"111","map00750","R01708"
"111","map00750","R01709"
"111","map00750","R01710"
"111","map00750","R01711"
"111","map00750","R01712"
"111","map00750","R01713"
"111","map00750","R01825"
"111","map00750","R01909"
"111","map00750","R01910"
"111","map00750","R01911"
"111","map00750","R01913"
"111","map00750","R02493"
"111","map00750","R02494"
"111","map00750","R02992"
